epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9436596365755796,0.6606792,0.9464468508303165,0.6598362,0.001
2,0.8761490504777432,0.68649336,0.9146104123532772,0.6709604,0.001
3,0.8648310245966911,0.690656,0.8818137298405171,0.6848534,0.001
4,0.8557568400710821,0.69418016,0.8745766768962144,0.6868624,0.000215967833522176
5,0.8415729928851128,0.69948932,0.8537835961550474,0.694663,1.0073194392872774e-05
