epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9486056880915165,0.65881512,0.8970036539465189,0.678675,0.001
2,0.8772272297769785,0.68604908,0.9437207665801048,0.6599328,0.001
3,0.865009232929349,0.690805,0.870350775834918,0.6884842,0.001
4,0.8564200605773926,0.69395756,0.8729735612422228,0.6871288,0.000215967833522176
5,0.8415645356738567,0.69962552,0.8552274214357137,0.6941462,1.0073194392872774e-05
