epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9445002254408598,0.66048496,0.9559098696678877,0.6545218,0.001
2,0.8761727597546577,0.68641268,0.910955395963788,0.6730942,0.001
3,0.8646691704183816,0.69087384,0.8573287972927094,0.694054,0.001
4,0.855836073474288,0.69416484,0.8452346109479666,0.6986094,0.000215967833522176
5,0.8410654541361332,0.69979832,0.8443751217961312,0.698432,1.0073194392872774e-05
