epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9450036045444011,0.66012104,0.99368968757689,0.6414674,0.001
2,0.8763943955975771,0.68638372,1.4863001904726028,0.507611,0.001
3,0.8650083101844788,0.69066136,0.8710150248914957,0.6868018,0.001
4,0.8559427530866861,0.69418608,0.8603111360073089,0.692178,0.000215967833522176
5,0.8412964960741997,0.6997376,0.858364076089859,0.692759,1.0073194392872774e-05
