epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9483572848922014,0.65885332,0.9332015741229057,0.6644166,0.001
2,0.8766539045459032,0.68626792,0.8846309384167195,0.6824756,0.001
3,0.8652868891102076,0.69059044,0.8870403785437345,0.6819002,0.001
4,0.8557525787431002,0.69419088,1.654798355948925,0.4872888,0.000215967833522176
5,0.8421341758060455,0.69949912,0.8462753234386444,0.6982672,1.0073194392872774e-05
