epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9462960915726423,0.65973712,0.9761460115909576,0.64671,0.001
2,0.8754388420701027,0.68679228,0.9174610685706138,0.6700086,0.001
3,0.8638789100039005,0.69118824,0.8785331156641245,0.6845982,0.001
4,0.8550931483793258,0.694486,0.8417539058893919,0.6994086,0.000215967833522176
5,0.8407816266924143,0.69988188,0.8485145196288824,0.6966764,1.0073194392872774e-05
