epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9452252900534869,0.65993528,0.9347661846667528,0.663129,0.001
2,0.8755471526330709,0.68672064,0.8842052731871605,0.6826066,0.001
3,0.8635940220177174,0.69129084,0.8670547475397586,0.6895296,0.001
4,0.8552800095564127,0.69448756,0.852379062718153,0.6952262,0.000215967833522176
5,0.8411228536117077,0.69980204,0.8421006986707449,0.6994878,1.0073194392872774e-05
