epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,1.076784205880165,0.60807924,1.1842172131419182,0.5791188,0.001
2,0.8964499929761887,0.67793748,0.9630591817378997,0.651983,0.001
3,0.8797539762187004,0.68440608,0.9119338083386421,0.6706954,0.001
4,0.8667303283274174,0.6896204,0.8783550493061543,0.6843734,0.000215967833522176
5,0.8494687290120125,0.69634852,0.8763082417845726,0.685105,1.0073194392872774e-05
