epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9453208954888582,0.65996492,0.8967975992113352,0.6790492,0.001
2,0.8762427997332811,0.68644896,0.9062757683366537,0.673807,0.001
3,0.8641737657535076,0.69110756,0.8699408555597067,0.6891222,0.001
4,0.8555539114814996,0.69434756,0.86301241992414,0.6912658,0.000215967833522176
5,0.8415769211792946,0.69967472,0.8526210249900817,0.6953664,1.0073194392872774e-05
