epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9429827168858052,0.66081184,0.9845105445921422,0.6451438,0.001
2,0.8757968868935109,0.68659844,0.8701234347611666,0.6892898,0.001
3,0.8636094697660208,0.69133516,0.8554241613358259,0.6940582,0.001
4,0.854973705559969,0.69463332,0.8482299051404,0.6973314,0.000215967833522176
5,0.8409904858195781,0.69982592,0.8432131503075361,0.6989532,1.0073194392872774e-05
