epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9463096663039923,0.6596216,0.9123882987320423,0.671752,0.001
2,0.8765519531685114,0.68641096,0.8818081948161125,0.6842708,0.001
3,0.8642624452358484,0.69111628,0.8704171961575746,0.688363,0.001
4,0.855549819136858,0.69441644,0.846694074332714,0.6977132,0.000215967833522176
5,0.8411326190310716,0.69985252,0.8491689350187779,0.6968202,1.0073194392872774e-05
