epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,1.0512154558849334,0.61796424,1.0587475244581699,0.6158634,0.001
2,0.9027873226416111,0.67516692,0.9161271256744862,0.6689566,0.001
3,0.8800983535045386,0.6842548,0.8917404148459435,0.6779236,0.001
4,0.8689558418351412,0.68872916,0.8904753091663122,0.6787214,0.000215967833522176
5,0.8487580317014456,0.69670024,0.8525280276149512,0.6943874,1.0073194392872774e-05
