epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9738124878847599,0.64992252,0.8989680955290794,0.6786494,0.00095
2,0.8906943843567371,0.6812378,0.8720791537165642,0.6889222,0.0009025
3,0.8751774539017677,0.68719652,0.8640557856619359,0.6918072,0.000857375
4,0.8676986733865738,0.68997208,0.8580960617661476,0.6938486,0.0008145062499999999
5,0.8631237301814556,0.69170272,0.8554016729116439,0.6951594,0.0007737809374999998
