epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,1.022487424622178,0.62923224,0.9747918755561114,0.647069,0.001
2,0.888164393209815,0.6813098,0.938887395170331,0.6599186,0.001
3,0.8711452587270737,0.68812604,0.8822520413577557,0.6827558,0.001
4,0.8608250251990557,0.69208328,0.8739476007610559,0.6854738,0.000215967833522176
5,0.8450283359062671,0.69815364,0.854698211401701,0.6935812,1.0073194392872774e-05
