epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,1.0157745161509515,0.63406368,0.9225614493489266,0.6693662,0.001
2,0.9114531002604961,0.67359404,0.8980294148981571,0.6787464,0.001
3,0.888459392414093,0.6823828,0.8692063775599003,0.6900698,0.001
4,0.8746066910374165,0.68765548,0.8578584939301014,0.6941936,0.000215967833522176
