epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
1,0.9442734984445572,0.66041816,0.9810993020087481,0.6476908,0.001
2,0.8754444605672359,0.6866998,0.8851579288899899,0.6827548,0.001
3,0.8640647733932734,0.69102396,0.8581157937854529,0.6937584,0.001
4,0.8552116219431162,0.69441292,0.8446438287079334,0.6985192,0.000215967833522176
5,0.8412931142187119,0.69967784,0.8458616710364819,0.698026,1.0073194392872774e-05
